시군구,번지,본번,부번,아파트명,전용면적(㎡),계약년월,계약일,층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지,"k-단지분류(아파트,주상복합등등)",k-전화번호,k-팩스번호,단지소개기존clob,k-세대타입(분양형태),k-관리방식,k-복도유형,k-난방방식,k-전체동수,k-전체세대수,k-건설사(시공사),k-시행사,k-사용검사일-사용승인일,k-연면적,k-주거전용면적,k-관리비부과면적,k-전용면적별세대현황(60㎡이하),k-전용면적별세대현황(60㎡~85㎡이하),k-85㎡~135㎡이하,k-135㎡초과,k-홈페이지,k-등록일자,k-수정일자,고용보험관리번호,경비비관리형태,세대전기계약방법,청소비관리형태,건축면적,주차대수,기타/의무/임대/임의=1/2/3/4,단지승인일,사용허가여부,관리비 업로드,좌표X,좌표Y,단지신청일,target
서울특별시 강동구 둔촌동,30-4,30.0,4.0,현대1차,84.36,201808,23,7,1984,동남로49길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78800
서울특별시 강동구 둔촌동,30-4,30.0,4.0,현대1차,84.36,201808,30,10,1984,동남로49길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000
서울특별시 강동구 둔촌동,30-4,30.0,4.0,현대1차,84.36,201809,3,9,1984,동남로49길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000
서울특별시 강동구 둔촌동,30-4,30.0,4.0,현대1차,84.36,201809,4,9,1984,동남로49길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000
서울특별시 강동구 둔촌동,30-4,30.0,4.0,현대1차,84.36,201809,6,3,1984,동남로49길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000
서울특별시 강동구 둔촌동,30-4,30.0,4.0,현대1차,84.36,201809,10,3,1984,동남로49길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000
서울특별시 강동구 둔촌동,30-4,30.0,4.0,현대1차,84.36,201809,11,5,1984,동남로49길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85000
서울특별시 강동구 둔촌동,30-4,30.0,4.0,현대1차,84.36,201809,12,3,1984,동남로49길 57,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82400
서울특별시 강동구 둔촌동,70-5,70.0,5.0,현대2,79.79,201710,14,1,1988,풍성로65길 34,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51500
서울특별시 강동구 둔촌동,70-5,70.0,5.0,현대2,69.17,201710,21,1,1988,풍성로65길 34,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45700
서울특별시 강동구 둔촌동,70-5,70.0,5.0,현대2,79.79,201711,15,1,1988,풍성로65길 34,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54500
서울특별시 강동구 둔촌동,70-5,70.0,5.0,현대2,79.79,201711,18,2,1988,풍성로65길 34,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54000
서울특별시 강동구 둔촌동,70-5,70.0,5.0,현대2,79.79,201712,8,4,1988,풍성로65길 34,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55500
서울특별시 강동구 둔촌동,70-5,70.0,5.0,현대2,79.79,201712,8,9,1988,풍성로65길 34,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56500
서울특별시 강동구 둔촌동,70-5,70.0,5.0,현대2,79.79,201712,9,10,1988,풍성로65길 34,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57500
서울특별시 강동구 둔촌동,70-5,70.0,5.0,현대2,69.17,201801,10,7,1988,풍성로65길 34,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51000
서울특별시 강동구 둔촌동,70-5,70.0,5.0,현대2,69.17,201802,12,11,1988,풍성로65길 34,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54000
서울특별시 강동구 둔촌동,70-5,70.0,5.0,현대2,79.79,201803,16,1,1988,풍성로65길 34,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52000
서울특별시 강동구 둔촌동,70-5,70.0,5.0,현대2,69.17,201803,21,1,1988,풍성로65길 34,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49000
서울특별시 강동구 둔촌동,70-5,70.0,5.0,현대2,79.79,201803,24,7,1988,풍성로65길 34,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62800
서울특별시 강동구 둔촌동,70-5,70.0,5.0,현대2,59.19,201803,29,8,1988,풍성로65길 34,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49500
서울특별시 강동구 둔촌동,70-5,70.0,5.0,현대2,79.79,201805,29,3,1988,풍성로65길 34,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000
서울특별시 강동구 둔촌동,70-5,70.0,5.0,현대2,59.19,201806,16,9,1988,풍성로65길 34,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000
서울특별시 강동구 둔촌동,135-1,135.0,1.0,현대3,69.3,201710,26,6,1988,진황도로 211,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45500
서울특별시 강동구 둔촌동,135-1,135.0,1.0,현대3,79.99,201712,12,3,1988,진황도로 211,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49700
서울특별시 강동구 둔촌동,135-1,135.0,1.0,현대3,79.99,201801,6,3,1988,진황도로 211,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000
서울특별시 강동구 둔촌동,135-1,135.0,1.0,현대3,69.3,201801,13,8,1988,진황도로 211,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47500
서울특별시 강동구 둔촌동,135-1,135.0,1.0,현대3,69.3,201802,2,9,1988,진황도로 211,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55000
서울특별시 강동구 둔촌동,135-1,135.0,1.0,현대3,79.99,201802,3,11,1988,진황도로 211,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56000
서울특별시 강동구 둔촌동,135-1,135.0,1.0,현대3,79.99,201803,7,4,1988,진황도로 211,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000
서울특별시 강동구 둔촌동,135-1,135.0,1.0,현대3,79.99,201806,15,2,1988,진황도로 211,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59000
서울특별시 강동구 둔촌동,135-1,135.0,1.0,현대3,69.3,201807,3,9,1988,진황도로 211,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56000
서울특별시 강동구 둔촌동,135-1,135.0,1.0,현대3,69.3,201807,10,7,1988,진황도로 211,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57500
서울특별시 강동구 둔촌동,135-1,135.0,1.0,현대3,69.3,201807,27,5,1988,진황도로 211,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58400
서울특별시 강동구 둔촌동,89,89.0,0.0,현대4,59.47,201710,2,1,1996,진황도로61길 7,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42000
서울특별시 강동구 둔촌동,89,89.0,0.0,현대4,84.94,201710,7,6,1996,진황도로61길 7,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55800
서울특별시 강동구 둔촌동,89,89.0,0.0,현대4,59.49,201710,13,8,1996,진황도로61길 7,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000
서울특별시 강동구 둔촌동,89,89.0,0.0,현대4,84.94,201801,19,19,1996,진황도로61길 7,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59000
서울특별시 강동구 둔촌동,89,89.0,0.0,현대4,59.47,201802,10,8,1996,진황도로61길 7,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50500
서울특별시 강동구 둔촌동,89,89.0,0.0,현대4,59.49,201802,22,1,1996,진황도로61길 7,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000
서울특별시 강동구 둔촌동,89,89.0,0.0,현대4,58.3,201803,6,2,1996,진황도로61길 7,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49300
서울특별시 강동구 둔촌동,89,89.0,0.0,현대4,114.9,201803,15,3,1996,진황도로61길 7,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68900
서울특별시 강동구 둔촌동,89,89.0,0.0,현대4,84.94,201806,8,10,1996,진황도로61길 7,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63000
서울특별시 강동구 둔촌동,89,89.0,0.0,현대4,114.9,201807,1,5,1996,진황도로61길 7,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73500
서울특별시 강동구 둔촌동,89,89.0,0.0,현대4,58.3,201807,24,7,1996,진황도로61길 7,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56300
서울특별시 강동구 둔촌동,89,89.0,0.0,현대4,114.9,201808,8,4,1996,진황도로61길 7,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77500
서울특별시 강동구 둔촌동,89,89.0,0.0,현대4,59.49,201808,22,5,1996,진황도로61길 7,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59000
서울특별시 강동구 둔촌동,89,89.0,0.0,현대4,84.94,201808,23,17,1996,진황도로61길 7,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73000
서울특별시 강동구 둔촌동,89,89.0,0.0,현대4,84.94,201809,4,2,1996,진황도로61길 7,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000
서울특별시 강동구 명일동,336-12,336.0,12.0,KNP,84.72,201802,24,4,2002,상암로47길 38,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41000
서울특별시 강동구 명일동,41,41.0,0.0,고덕삼환,84.644,201710,17,6,1987,고덕로62길 126,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59500
서울특별시 강동구 명일동,41,41.0,0.0,고덕삼환,121.987,201711,28,9,1987,고덕로62길 126,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75000
서울특별시 강동구 명일동,41,41.0,0.0,고덕삼환,121.987,201712,5,15,1987,고덕로62길 126,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69000
서울특별시 강동구 명일동,41,41.0,0.0,고덕삼환,84.644,201712,6,13,1987,고덕로62길 126,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64500
서울특별시 강동구 명일동,41,41.0,0.0,고덕삼환,121.987,201802,13,5,1987,고덕로62길 126,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82000
서울특별시 강동구 명일동,41,41.0,0.0,고덕삼환,121.987,201808,4,7,1987,고덕로62길 126,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84500
서울특별시 강동구 명일동,41,41.0,0.0,고덕삼환,121.987,201808,8,9,1987,고덕로62길 126,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84500
서울특별시 강동구 명일동,41,41.0,0.0,고덕삼환,121.987,201808,13,10,1987,고덕로62길 126,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85000
서울특별시 강동구 명일동,41,41.0,0.0,고덕삼환,84.644,201808,28,2,1987,고덕로62길 126,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.21,201710,7,10,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201710,7,5,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67800
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201710,9,7,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.34,201710,11,11,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.34,201710,12,5,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65500
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.93,201710,14,5,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201710,18,3,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201710,21,13,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68300
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.93,201710,23,6,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66410
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.34,201710,30,1,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59500
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.34,201710,31,6,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65800
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201711,4,1,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201711,4,2,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68500
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.34,201711,7,4,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64500
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201711,10,6,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69500
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201711,13,3,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201711,13,11,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69800
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.21,201711,14,8,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69800
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201711,18,13,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70350
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201711,20,8,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69800
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201711,21,6,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201712,4,5,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201712,4,2,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.21,201712,4,7,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68200
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201712,11,4,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69800
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201712,11,7,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71800
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201712,18,5,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70700
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.21,201712,19,6,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.21,201712,20,4,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70300
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201712,23,10,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71800
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201712,26,1,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69900
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201712,27,2,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201712,28,11,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201712,30,3,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201712,30,7,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72500
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.93,201712,30,3,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69800
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201801,2,9,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72500
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201801,4,3,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72500
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201801,4,6,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.21,201801,6,11,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74800
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201801,11,4,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201801,15,11,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74300
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.21,201801,18,4,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201801,20,8,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73900
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201801,27,3,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201801,31,12,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201801,31,15,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201802,5,5,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201802,7,13,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.34,201802,13,3,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.34,201802,14,11,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201803,1,13,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201803,3,2,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77300
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.21,201803,17,5,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.34,201803,21,6,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71001
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.34,201803,21,9,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74160
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.34,201803,21,4,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72200
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.93,201803,21,11,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81238
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.34,201805,14,5,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70500
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.34,201805,14,15,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201805,28,9,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76500
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201805,30,5,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74500
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201806,2,3,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201806,13,1,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.34,201807,7,11,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74250
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.21,201807,14,6,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.34,201807,18,5,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73700
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201807,19,8,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.21,201807,20,2,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201807,21,8,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.34,201807,21,6,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72700
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201807,21,13,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77700
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201807,24,2,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201807,25,13,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75500
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.21,201807,27,6,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76400
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201807,28,13,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77800
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.93,201808,4,6,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.52,201808,6,1,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72000
서울특별시 강동구 명일동,257,257.0,0.0,고덕주공9,83.34,201808,10,7,1985,상암로 251,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78000
